trend,audience,mechanic,loop,money,format,has_ai,word_count,year,created,votes,hit,name
other,students,utility,none,freemium,other,1,37,2023,2023-12-01,2,0,OpenML Guide
dating_social,consumers,social_feed,shareable_output,freemium,other,1,50,2023,2023-12-01,4,0,SantaGPT
other,businesses,ai_generator,shareable_output,unknown,web,1,46,2023,2023-12-01,3,0,iCDS - Export
other,developers,utility,none,freemium,web,1,40,2023,2023-12-01,106,0,Ploomber Cloud
productivity,businesses,ai_assistant,none,unknown,chat_voice,1,39,2023,2023-12-01,99,0,ParrotPDF
creator,creators_solo,utility,none,unknown,other,1,19,2023,2023-12-01,2,0,BlockRock.ai
other,businesses,ai_generator,none,freemium,web,1,49,2023,2023-12-01,94,0,depikt's Product Details Generator
other,other,utility,none,unknown,other,1,50,2023,2023-12-01,5,0,Pride and Prejudice and AI
other,developers,utility,none,unknown,api_dev,1,53,2023,2023-12-01,108,0,Summary.sh
ai_agents,developers,ai_generator,none,unknown,mobile,1,46,2023,2023-12-01,138,0,WOV
productivity,consumers,ai_generator,none,subscription,other,1,48,2023,2023-12-01,1,0,Action Plan Generator
productivity,consumers,ai_assistant,none,unknown,chat_voice,1,48,2023,2023-12-01,151,0,Gruntly
productivity,other,tracker,none,freemium,chat_voice,1,44,2023,2023-12-01,254,1,SEO GPT
finance,developers,ai_assistant,none,subscription,api_dev,1,47,2023,2023-12-01,559,1,Flowlie
other,other,utility,none,unknown,other,1,26,2023,2023-12-01,2,0,Neuralgen.ai
productivity,other,utility,none,unknown,other,1,47,2023,2023-12-01,4,0,Unlost AI
productivity,consumers,ai_assistant,none,unknown,chat_voice,1,44,2023,2023-12-01,2,0,Everloop AI
other,developers,utility,none,freemium,chat_voice,1,56,2023,2023-12-01,4,0,JSON To ChatGPT Function Calling Object
other,developers,ai_assistant,none,unknown,api_dev,1,65,2023,2023-12-01,2,0,Mono API: ChatGPT API without token fees
other,other,utility,none,freemium,chat_voice,1,53,2023,2023-12-01,676,1,Dubbing AI
other,other,ai_generator,none,unknown,web,1,45,2023,2023-12-01,1,0,HelpBell
dating_social,consumers,utility,none,unknown,other,1,58,2023,2023-12-01,8,0,Find Common Ground AI
other,other,ai_generator,none,unknown,other,1,54,2023,2023-12-01,1,0,Krikey AI
dating_social,students,utility,none,unknown,web,1,63,2023,2023-12-01,16,0,Reach Best
other,businesses,utility,none,unknown,web,1,47,2023,2023-12-01,128,0,Flavorish
productivity,businesses,utility,none,unknown,other,1,31,2023,2023-12-01,2,0,StartupStudio-AI
finance,developers,utility,none,unknown,chat_voice,1,40,2023,2023-12-01,2,0,BuyMyGPT - Monetize your GPT today!
productivity,developers,utility,community,freemium,api_dev,1,26,2023,2023-12-01,2,0,Advent of Frontend 2023
productivity,businesses,ai_generator,none,unknown,web,1,41,2023,2023-12-01,11,0,Labnote
other,other,tracker,none,unknown,web,1,52,2023,2023-12-01,4,0,AV Dashboard
productivity,businesses,tracker,none,unknown,web,1,40,2023,2023-12-01,6,0,Propwrite
productivity,consumers,social_feed,shareable_output,unknown,other,1,48,2023,2023-12-01,2,0,GPT-Store.app
other,consumers,utility,none,unknown,other,1,32,2023,2023-11-30,3,0,Fitbuilderr
other,businesses,ai_generator,none,subscription,web,1,51,2023,2023-11-30,1,0,Plannit AI
other,developers,ai_assistant,none,unknown,chat_voice,1,48,2023,2023-11-30,6,0,Gpt4sales
other,businesses,tracker,none,unknown,other,1,34,2023,2023-11-30,0,0,LocalPulseIO
other,other,utility,none,unknown,other,1,40,2023,2023-11-30,122,0,VIZ-X
other,businesses,ai_generator,none,unknown,other,1,56,2023,2023-11-30,1,0,Submit Your AI App to 170+ Directories
productivity,other,utility,none,freemium,browser_ext,1,45,2023,2023-11-30,33,0,Blinkpeek
dating_social,other,social_feed,shareable_output,unknown,other,1,53,2023,2023-11-30,1,0,Face Swap AI Photo Reface
dating_social,other,ai_generator,community,unknown,other,1,52,2023,2023-11-30,92,0,Hacker News on Your Wall
other,other,utility,none,unknown,other,1,33,2023,2023-11-30,74,0,CGDream.ai
dating_social,other,social_feed,none,freemium,browser_ext,1,55,2023,2023-11-30,79,0,Profiler
other,developers,ai_assistant,none,unknown,chat_voice,1,56,2023,2023-11-30,81,0,Bind AI
other,consumers,ai_generator,none,unknown,other,1,50,2023,2023-11-30,18,0,AI Content Inspiration
other,developers,tracker,none,unknown,other,1,28,2023,2023-11-30,3,0,Airwiz
other,businesses,marketplace,none,freemium,other,1,35,2023,2023-11-30,1,0,GPT Store [OpenGPT.com]
mental_health,students,marketplace,invite_collab,unknown,web,1,45,2023,2023-11-30,3,0,gpts123
other,developers,utility,none,unknown,web,1,43,2023,2023-11-30,3,0,Ort Web3 Tools
productivity,other,utility,none,unknown,other,1,24,2023,2023-11-30,27,0,Ai Video Summary .top
other,other,ai_generator,shareable_output,freemium,mobile,1,51,2023,2023-11-30,89,0,Asekio
other,businesses,ai_generator,invite_collab,unknown,web,1,47,2023,2023-11-30,91,0,Enif
productivity,developers,ai_generator,invite_collab,unknown,api_dev,1,55,2023,2023-11-30,642,1,The New GitBook
productivity,other,social_feed,shareable_output,unknown,chat_voice,1,50,2023,2023-11-30,68,0,VoiceRec: AI Vocal Recorder
other,businesses,tracker,none,unknown,chat_voice,1,34,2023,2023-11-30,139,0,AskYourDatabase Desktop
other,other,ai_generator,none,unknown,other,1,51,2023,2023-11-30,150,0,Covey Scout Inbound
other,consumers,utility,community,unknown,other,1,48,2023,2023-11-30,156,0,Ardor Fitness
creator,other,social_feed,invite_collab,unknown,other,1,45,2023,2023-11-30,2,0,Social Bellow for Canva
other,developers,utility,none,unknown,web,1,51,2023,2023-11-30,166,0,Windframe 2.0
productivity,other,ai_assistant,none,unknown,browser_ext,1,57,2023,2023-11-30,219,1,Sider 4.0
productivity,developers,utility,none,unknown,api_dev,1,23,2023,2023-11-30,227,1,Vela Terminal
other,businesses,social_feed,shareable_output,unknown,web,1,49,2023,2023-11-30,88,0,ClousH Demo
other,consumers,utility,none,subscription,other,1,49,2023,2023-11-30,1,0,AIvocado
finance,developers,utility,none,freemium,other,1,36,2023,2023-11-30,2,0,50 GPT IDEAS
mental_health,students,utility,none,unknown,browser_ext,1,48,2023,2023-11-30,2,0,Homework Solver by College Tools
other,other,utility,none,unknown,chat_voice,1,55,2023,2023-11-30,127,0,ChatGPT Wrapped
productivity,developers,utility,none,unknown,web,1,51,2023,2023-11-30,171,0,Pagerly
other,other,utility,none,freemium,other,1,55,2023,2023-11-30,3,0,NeuralPix
other,consumers,ai_generator,none,unknown,other,1,42,2023,2023-11-30,6,0,Instabooks AI
productivity,developers,utility,none,unknown,api_dev,1,42,2023,2023-11-30,6,0,Aptori
other,other,marketplace,none,unknown,browser_ext,1,40,2023,2023-11-30,116,0,Zyft
other,other,utility,none,unknown,other,1,44,2023,2023-11-30,51,0,Pixlr 2024
productivity,other,ai_generator,none,freemium,other,1,36,2023,2023-11-30,11,0,Infografix
finance,developers,utility,none,unknown,chat_voice,1,53,2023,2023-11-30,96,0,EarningsDigest
other,other,utility,none,unknown,other,1,17,2023,2023-11-30,4,0,EspyAI
other,students,utility,none,unknown,other,1,37,2023,2023-11-30,2,0,Machine Learning Development Company
productivity,developers,ai_assistant,none,unknown,chat_voice,1,52,2023,2023-11-29,1,0,MarkAI
other,developers,tracker,none,unknown,api_dev,1,59,2023,2023-11-29,1,0,Adaptive Named Entity Recognition (NER)
other,other,tracker,none,unknown,other,1,49,2023,2023-11-29,7,0,Shape
productivity,developers,utility,none,freemium,api_dev,1,44,2023,2023-11-29,3,0,mjapi
other,developers,ai_generator,none,unknown,web,1,41,2023,2023-11-29,5,0,pixasset.com
other,other,utility,none,unknown,web,1,43,2023,2023-11-29,71,0,NEX
other,consumers,ai_assistant,none,subscription,chat_voice,1,53,2023,2023-11-29,8,0,Adola: Voice & Phone Number for your AI
other,other,utility,none,unknown,other,1,49,2023,2023-11-29,0,0,Looney Traffic
other,other,utility,none,unknown,other,1,26,2023,2023-11-29,1,0,Askmech AI
other,developers,ai_generator,none,unknown,other,1,43,2023,2023-11-29,5,0,Cat's Eye
productivity,other,social_feed,none,unknown,web,1,47,2023,2023-11-29,6,0,ScriboWriter
other,developers,ai_generator,shareable_output,unknown,web,1,50,2023,2023-11-29,132,0,mern.ai
other,other,ai_generator,none,unknown,other,1,39,2023,2023-11-29,374,1,Avatar Generator by HeadshotPro
other,other,ai_generator,none,freemium,other,1,37,2023,2023-11-29,0,0,AI Story Generator free unlimited
productivity,businesses,marketplace,none,unknown,other,1,45,2023,2023-11-29,432,1,Marketing GPTs
productivity,other,social_feed,shareable_output,unknown,other,1,46,2023,2023-11-29,402,1,Syllaby
other,consumers,ai_generator,none,unknown,chat_voice,1,52,2023,2023-11-29,109,0,CapGen Social Media AI Caption Generator
other,developers,ai_generator,shareable_output,unknown,web,1,58,2023,2023-11-29,115,0,Swiddle
productivity,developers,ai_generator,none,unknown,api_dev,1,29,2023,2023-11-29,109,0,DocuWriter.ai
ai_agents,businesses,ai_assistant,invite_collab,unknown,chat_voice,1,44,2023,2023-11-29,126,0,AI Agents
other,other,ai_generator,none,unknown,other,1,38,2023,2023-11-29,167,0,Docu
other,businesses,tracker,none,unknown,web,1,51,2023,2023-11-29,236,1,Manot
other,businesses,tracker,none,unknown,web,1,48,2023,2023-11-29,316,1,Morph 1.0
other,other,utility,none,unknown,other,1,20,2023,2023-11-29,1,0,Techolution
other,other,social_feed,none,unknown,web,1,50,2023,2023-11-29,1,0,Keyframes Studio
creator,consumers,ai_assistant,none,unknown,chat_voice,1,44,2023,2023-11-29,5,0,Launch Teddy
other,other,ai_generator,none,unknown,other,1,48,2023,2023-11-29,149,0,neoSVG
productivity,businesses,utility,none,unknown,web,1,51,2023,2023-11-29,106,0,EstimateAI
other,other,utility,none,unknown,web,1,28,2023,2023-11-29,5,0,Cool GPTs
other,developers,utility,none,freemium,api_dev,1,57,2023,2023-11-29,9,0,novita.ai Image-to-video
other,consumers,ai_assistant,none,unknown,chat_voice,1,47,2023,2023-11-29,1,0,BabyNamesPedia AI
productivity,other,utility,none,unknown,chat_voice,1,43,2023,2023-11-29,68,0,Write better with AI Writing Tool
other,developers,tracker,none,unknown,api_dev,1,52,2023,2023-11-28,6,0,Next-Generation Text Classification
other,consumers,ai_generator,none,unknown,other,1,41,2023,2023-11-28,1,0,Hearoo
productivity,other,utility,none,unknown,other,1,48,2023,2023-11-28,72,0,Meeting Navigator
other,consumers,ai_generator,none,unknown,other,1,49,2023,2023-11-28,3,0,Trend Hunter GPT
productivity,developers,utility,invite_collab,unknown,chat_voice,1,40,2023,2023-11-28,5,0,BeGenieUs
other,developers,utility,none,unknown,web,1,40,2023,2023-11-28,2,0,Devsort
other,other,ai_generator,none,unknown,other,1,36,2023,2023-11-28,2,0,Imgi.in
productivity,developers,utility,none,unknown,web,1,49,2023,2023-11-28,91,0,008
creator,developers,social_feed,none,unknown,web,1,34,2023,2023-11-28,1,0,GlossAi
finance,developers,ai_generator,shareable_output,freemium,other,1,55,2023,2023-11-28,3,0,Palette Immo
mental_health,other,utility,none,unknown,other,1,54,2023,2023-11-28,2,0,MoodScape AI
other,other,utility,none,unknown,web,1,52,2023,2023-11-28,334,1,Pika
other,developers,utility,none,unknown,web,1,45,2023,2023-11-28,1,0,GPT Image To Code
productivity,other,utility,none,unknown,chat_voice,1,42,2023,2023-11-28,1,0,ChatGPT PromptMaster
other,developers,utility,none,unknown,api_dev,1,46,2023,2023-11-28,104,0,Stepsize AI
productivity,businesses,utility,shareable_output,unknown,other,1,28,2023,2023-11-28,89,0,axcent
dating_social,developers,utility,none,unknown,web,1,54,2023,2023-11-28,292,1,Venture Matching
other,developers,ai_generator,none,unknown,web,1,57,2023,2023-11-28,104,0,StoriesOnBoard AI User Story Generator
other,other,ai_generator,none,freemium,other,1,42,2023,2023-11-28,148,0,SVG.io
other,other,marketplace,none,unknown,other,1,51,2023,2023-11-28,101,0,Lycris.io
productivity,other,utility,none,freemium,chat_voice,1,40,2023,2023-11-28,183,1,BounceBan GPT
productivity,businesses,utility,none,freemium,web,1,43,2023,2023-11-28,108,0,E-commerce Image Translation
other,other,tracker,none,unknown,chat_voice,1,43,2023,2023-11-28,90,0,Dream Oracles
dating_social,other,utility,none,unknown,other,1,59,2023,2023-11-28,90,0,Bedtime Bot
other,developers,ai_generator,shareable_output,unknown,api_dev,1,58,2023,2023-11-28,301,1,ob1 by Outerbase
other,developers,tracker,none,unknown,api_dev,1,35,2023,2023-11-28,205,1,Deepchecks LLM Evaluation
productivity,developers,ai_generator,none,freemium,browser_ext,1,46,2023,2023-11-28,92,0,DocDecoder
other,other,marketplace,none,unknown,other,1,51,2023,2023-11-28,95,0,Aesop
other,other,tracker,none,unknown,other,1,39,2023,2023-11-28,365,1,LiarLiar.ai
other,businesses,marketplace,none,unknown,other,1,55,2023,2023-11-28,109,0,AI Garage Sale
other,other,ai_generator,none,freemium,other,1,49,2023,2023-11-28,146,0,Decoherence
other,consumers,ai_generator,none,unknown,other,1,46,2023,2023-11-28,2,0,Job Interview Trainer
other,other,ai_generator,none,unknown,other,1,30,2023,2023-11-28,114,0,Soundify
other,developers,utility,none,unknown,mobile,1,32,2023,2023-11-28,88,0,Pidge
other,developers,ai_assistant,none,unknown,chat_voice,1,41,2023,2023-11-28,1,0,GraphQL AI
other,other,utility,none,unknown,other,1,33,2023,2023-11-28,10,0,Draw Fast
other,businesses,tracker,none,unknown,web,1,55,2023,2023-11-28,1,0,GPTBLOX: GPTs Classification&Insight Hub
other,consumers,ai_generator,shareable_output,subscription,web,1,48,2023,2023-11-28,132,0,Itair
productivity,other,utility,none,unknown,other,1,47,2023,2023-11-28,348,1,Walling AI
productivity,other,utility,none,unknown,web,1,51,2023,2023-11-28,45,0,AI Store
productivity,other,tracker,none,unknown,mobile,1,46,2023,2023-11-28,1,0,Cero Hero
other,other,utility,none,unknown,other,1,35,2023,2023-11-28,1,0,Laboratory Shaker Incubator
other,developers,ai_assistant,none,unknown,api_dev,1,48,2023,2023-11-28,1,0,Wikisync
creator,consumers,social_feed,none,unknown,web,1,49,2023,2023-11-28,4,0,Rebatus Audiences
finance,other,ai_generator,none,unknown,other,1,43,2023,2023-11-27,1,0,ChefitUp
other,other,ai_generator,none,unknown,other,1,28,2023,2023-11-27,0,0,Interior Amore
productivity,students,marketplace,none,unknown,browser_ext,1,44,2023,2023-11-27,6,0,ChatGPT Prompt Gallery
productivity,other,utility,none,unknown,other,1,34,2023,2023-11-27,68,0,Malloy
other,other,utility,none,unknown,browser_ext,1,55,2023,2023-11-27,1,0,Scratchee
ai_agents,developers,ai_assistant,none,unknown,chat_voice,1,34,2023,2023-11-27,2,0,DenserBot
productivity,other,marketplace,shareable_output,unknown,web,1,33,2023,2023-11-27,3,0,GPTsPublic - Public Your GPTs in There
other,students,ai_generator,none,unknown,other,1,50,2023,2023-11-27,1,0,Typeng - Generator Grammar Worksheets
other,other,tracker,none,unknown,web,1,54,2023,2023-11-27,97,0,Ideapad
other,developers,utility,invite_collab,unknown,chat_voice,1,47,2023,2023-11-27,1,0,GodelBots
dating_social,businesses,social_feed,shareable_output,unknown,web,1,48,2023,2023-11-27,0,0,Dostany
other,other,utility,none,unknown,other,1,22,2023,2023-11-27,53,0,Snapcraft
productivity,other,marketplace,none,unknown,chat_voice,1,46,2023,2023-11-27,1,0,Translate Better AI
other,other,marketplace,none,unknown,chat_voice,1,42,2023,2023-11-27,2,0,DubWiz
productivity,other,utility,none,unknown,other,1,35,2023,2023-11-27,150,0,Riju
productivity,other,ai_generator,none,unknown,chat_voice,1,38,2023,2023-11-27,200,1,Hyper
productivity,consumers,ai_assistant,none,unknown,chat_voice,1,44,2023,2023-11-27,148,0,Smart Notes by MindPal
ai_agents,students,ai_generator,shareable_output,unknown,other,1,51,2023,2023-11-27,108,0,InstaGraph
creator,creators_solo,social_feed,none,unknown,other,1,42,2023,2023-11-27,498,1,Postli
other,developers,ai_assistant,none,freemium,chat_voice,1,50,2023,2023-11-27,207,1,CodebaseChat
mental_health,developers,utility,none,unknown,web,1,44,2023,2023-11-27,15,0,AI/ML Jobs
other,businesses,utility,none,b2b,web,1,44,2023,2023-11-27,452,1,Claude 2.1
other,other,tracker,none,unknown,chat_voice,1,58,2023,2023-11-27,14,0,Track AI Answers
productivity,developers,utility,none,unknown,other,1,32,2023,2023-11-27,6,0,ModularMind: No-Code AI Builder
other,developers,utility,none,unknown,other,1,55,2023,2023-11-27,1,0,New AI-Helper
productivity,other,utility,none,freemium,other,1,34,2023,2023-11-27,1,0,Horizontal Shaker Incubator
dating_social,businesses,utility,none,freemium,other,1,52,2023,2023-11-27,1,0,Hustlix - Make Money with AI
other,businesses,utility,none,unknown,chat_voice,1,41,2023,2023-11-27,1,0,Startups.talk
other,students,ai_generator,none,unknown,web,1,39,2023,2023-11-27,1,0,Stable Video Diffusion AI
other,consumers,utility,none,unknown,other,1,56,2023,2023-11-27,0,0,Books by AI
finance,other,ai_generator,none,unknown,web,1,29,2023,2023-11-26,1,0,Documainly
other,other,ai_generator,none,freemium,other,1,42,2023,2023-11-26,2,0,Soulgen AI
other,developers,ai_assistant,none,unknown,chat_voice,1,50,2023,2023-11-26,2,0,GPT's Tewfiq's UX Assistant
other,students,ai_generator,none,unknown,web,1,37,2023,2023-11-26,1,0,Homeworkify
ai_agents,other,utility,none,freemium,chat_voice,1,48,2023,2023-11-26,1,0,AI Commission Agents
other,developers,utility,none,freemium,web,1,29,2023,2023-11-26,180,1,Yep.so
other,developers,utility,invite_collab,unknown,api_dev,1,49,2023,2023-11-26,131,0,openstrokeicons
other,developers,utility,none,unknown,browser_ext,1,41,2023,2023-11-26,109,0,Firebase Vector Search
other,consumers,ai_assistant,none,unknown,browser_ext,1,55,2023,2023-11-26,360,1,Walles.ai
productivity,consumers,utility,none,unknown,chat_voice,1,50,2023,2023-11-26,196,1,Notion Expert GPT by HelpKit
productivity,businesses,ai_assistant,invite_collab,freemium,chat_voice,1,38,2023,2023-11-26,87,0,Locusive's Free Chatbot For Slack
productivity,other,ai_generator,none,unknown,other,1,45,2023,2023-11-26,271,1,OpenRep
productivity,businesses,ai_generator,none,subscription,web,1,29,2023,2023-11-26,362,1,MyMap MindMap Generator
